vertices_num,percentage_max_num_edges,total_weight,solution_size,execution_time,num_operations,dynamic_configurations,base_threshold,refine_threshold
14,0.125,399,7,0.020108699798583984,254,10000,0.125,0.25
14,0.25,306,6,0.02395772933959961,175,10000,0.125,0.25
14,0.5,617,11,0.022939205169677734,648,10000,0.125,0.25
14,0.75,345,7,0.0237579345703125,518,10000,0.125,0.25
15,0.125,341,11,0.025995731353759766,284,10000,0.125,0.25
15,0.25,515,11,0.02091383934020996,425,10000,0.125,0.25
15,0.5,1023,16,0.023848772048950195,640,10000,0.125,0.25
15,0.75,642,14,0.0234982967376709,759,10000,0.125,0.25
16,0.125,495,11,0.02756786346435547,266,10000,0.125,0.25
16,0.25,610,11,0.021384239196777344,588,10000,0.125,0.25
16,0.5,302,8,0.021013498306274414,769,10000,0.125,0.25
16,0.75,550,15,0.02294921875,910,10000,0.125,0.25
17,0.125,345,8,0.02199578285217285,385,10000,0.125,0.25
17,0.25,631,17,0.02146768569946289,732,10000,0.125,0.25
17,0.5,544,15,0.020932912826538086,900,10000,0.125,0.25
17,0.75,640,16,0.02097940444946289,1301,10000,0.125,0.25
18,0.125,663,11,0.022774696350097656,301,10000,0.125,0.25
18,0.25,863,17,0.022304773330688477,795,10000,0.125,0.25
18,0.5,444,13,0.026482105255126953,1409,10000,0.125,0.25
18,0.75,862,20,0.037293434143066406,2990,10000,0.125,0.25
19,0.125,389,11,0.03830838203430176,325,10000,0.125,0.25
19,0.25,782,14,0.03475451469421387,513,10000,0.125,0.25
19,0.5,604,15,0.027728796005249023,716,10000,0.125,0.25
19,0.75,1089,22,0.03319883346557617,1994,10000,0.125,0.25
20,0.125,446,10,0.025837182998657227,395,10000,0.125,0.25
20,0.25,663,15,0.03298330307006836,586,10000,0.125,0.25
20,0.5,986,19,0.02397632598876953,1166,10000,0.125,0.25
20,0.75,750,18,0.02841806411743164,2691,10000,0.125,0.25
21,0.125,520,12,0.02218031883239746,349,10000,0.125,0.25
21,0.25,717,12,0.027411222457885742,1454,10000,0.125,0.25
21,0.5,870,18,0.027721405029296875,2156,10000,0.125,0.25
21,0.75,1152,18,0.027698040008544922,3671,10000,0.125,0.25
22,0.125,783,15,0.023461580276489258,320,10000,0.125,0.25
22,0.25,1144,24,0.023828506469726562,1048,10000,0.125,0.25
22,0.5,809,18,0.02680659294128418,1477,10000,0.125,0.25
22,0.75,1144,24,0.03434419631958008,2059,10000,0.125,0.25
23,0.125,801,17,0.023681640625,660,10000,0.125,0.25
23,0.25,1188,24,0.025063514709472656,1512,10000,0.125,0.25
23,0.5,1189,25,0.027302265167236328,1826,10000,0.125,0.25
23,0.75,855,20,0.026619672775268555,2848,10000,0.125,0.25
24,0.125,783,18,0.022904157638549805,489,10000,0.125,0.25
24,0.25,1179,26,0.0264434814453125,1922,10000,0.125,0.25
24,0.5,1048,22,0.022974491119384766,2408,10000,0.125,0.25
24,0.75,1321,28,0.024399995803833008,2750,10000,0.125,0.25
25,0.125,1174,22,0.022206544876098633,742,10000,0.125,0.25
25,0.25,1101,19,0.022205829620361328,824,10000,0.125,0.25
25,0.5,1760,30,0.025703907012939453,2124,10000,0.125,0.25
25,0.75,1183,26,0.023391008377075195,3128,10000,0.125,0.25
26,0.125,834,19,0.021818161010742188,845,10000,0.125,0.25
26,0.25,1084,22,0.02721405029296875,2374,10000,0.125,0.25
26,0.5,1368,28,0.02447676658630371,2122,10000,0.125,0.25
26,0.75,1225,23,0.025813579559326172,3389,10000,0.125,0.25
27,0.125,1098,18,0.02734684944152832,699,10000,0.125,0.25
27,0.25,1074,24,0.026582956314086914,1321,10000,0.125,0.25
27,0.5,1412,26,0.023671865463256836,2569,10000,0.125,0.25
27,0.75,1114,23,0.02738022804260254,3757,10000,0.125,0.25
28,0.125,920,24,0.02369523048400879,786,10000,0.125,0.25
28,0.25,876,17,0.021953821182250977,1064,10000,0.125,0.25
28,0.5,1180,25,0.02821803092956543,4129,10000,0.125,0.25
28,0.75,1398,30,0.02820873260498047,4073,10000,0.125,0.25
29,0.125,1419,22,0.022735118865966797,1620,10000,0.125,0.25
29,0.25,1270,25,0.023400545120239258,1037,10000,0.125,0.25
29,0.5,1127,24,0.027934789657592773,2801,10000,0.125,0.25
29,0.75,1086,22,0.025678396224975586,5452,10000,0.125,0.25
30,0.125,1349,26,0.022625207901000977,940,10000,0.125,0.25
30,0.25,1239,26,0.024024248123168945,2434,10000,0.125,0.25
30,0.5,1658,32,0.024619102478027344,2801,10000,0.125,0.25
30,0.75,1564,34,0.026857376098632812,4852,10000,0.125,0.25
